epoch,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,deflection
1567333274.094000,0.022584,0.193851,-0.349790,0.003629,0.004997,0.143012,-0.042410,0.008309,0.085549,0.095484
1567333274.127000,0.130248,-0.069248,-0.143957,0.006139,0.007086,0.134913,-0.042232,0.008457,0.090137,0.099540
1567333274.160000,0.058452,0.112677,-0.275574,0.009241,0.007837,0.128040,-0.041963,0.008653,0.094480,0.103379
1567333274.193000,0.020196,0.107981,-0.196646,0.010526,0.011513,0.120298,-0.041621,0.008923,0.098582,0.107008
1567333274.226000,0.223578,-0.107265,-0.115368,0.014536,0.011562,0.115200,-0.041193,0.009256,0.102474,0.110443
1567333274.259000,0.103930,0.055632,-0.254154,0.019928,0.010749,0.109154,-0.040610,0.009577,0.106183,0.113684
1567333274.292000,0.142170,-0.037622,-0.285266,0.023976,0.011085,0.100306,-0.039872,0.009891,0.109648,0.116672
1567333274.325000,0.024878,0.170678,-0.464757,0.026720,0.013322,0.087983,-0.039023,0.010248,0.112764,0.119325
1567333274.358000,0.213948,-0.214523,-0.065169,0.030649,0.012641,0.079292,-0.038064,0.010633,0.115535,0.121644
1567333274.391000,0.103916,-0.087524,-0.220739,0.035881,0.007701,0.074627,-0.036954,0.010926,0.118088,0.123735
1567333274.424000,-0.030141,0.199714,-0.488795,0.037086,0.009596,0.062973,-0.035738,0.011170,0.120372,0.125565
1567333274.457000,0.206789,-0.319450,-0.084412,0.039989,0.007667,0.053569,-0.034455,0.011414,0.122310,0.127071
1567333274.490000,0.041648,0.216580,-0.445835,0.044077,0.006016,0.044873,-0.033058,0.011601,0.123952,0.128284
1567333274.523000,-0.037292,-0.075171,-0.161101,0.044137,0.008398,0.034911,-0.031592,0.011800,0.125286,0.129208
1567333274.556000,0.139822,-0.268955,-0.110947,0.045818,0.002769,0.030475,-0.030098,0.011948,0.126385,0.129919
1567333274.589000,0.024894,0.133111,-0.333519,0.048525,0.000578,0.023194,-0.028532,0.011968,0.127291,0.130450
1567333274.622000,0.146994,-0.165902,-0.223552,0.051351,0.000088,0.014054,-0.026875,0.011944,0.127928,0.130720
1567333274.655000,-0.044423,0.147705,-0.472413,0.053033,-0.000160,0.002621,-0.025144,0.011910,0.128227,0.130669
1567333274.688000,0.058458,-0.211132,-0.216433,0.053255,-0.001153,-0.008694,-0.023382,0.011857,0.128152,0.130267
1567333274.721000,0.008259,-0.019621,-0.407933,0.054347,-0.004907,-0.018947,-0.021598,0.011726,0.127722,0.129535
1567333274.754000,-0.022915,0.135995,-0.374571,0.054097,-0.002932,-0.031810,-0.019801,0.011568,0.126912,0.128447
1567333274.787000,0.199708,-0.294632,-0.154494,0.057005,-0.005494,-0.040493,-0.017960,0.011401,0.125748,0.127024
1567333274.820000,-0.010926,0.227063,-0.614021,0.060113,-0.006552,-0.053128,-0.016020,0.011176,0.124233,0.125262
1567333274.853000,0.024981,-0.016947,-0.336484,0.060337,-0.003028,-0.068767,-0.014025,0.010992,0.122253,0.123055
1567333274.886000,0.154247,-0.251349,-0.152408,0.063288,-0.007397,-0.076791,-0.011978,0.010797,0.119884,0.120481
1567333274.919000,-0.132877,0.236900,-0.456314,0.063634,-0.007577,-0.086793,-0.009877,0.010527,0.117219,0.117634
1567333274.952000,0.058565,-0.038203,-0.152603,0.062402,-0.004239,-0.096801,-0.007790,0.010311,0.114224,0.114489
1567333274.985000,0.051422,-0.258293,-0.104849,0.064212,-0.009072,-0.101012,-0.005694,0.010071,0.110996,0.111142
1567333275.018000,0.041829,-0.210369,-0.107308,0.065746,-0.016745,-0.104477,-0.003543,0.009627,0.107642,0.107700
1567333275.051000,-0.003559,0.232369,-0.487915,0.066373,-0.016321,-0.114265,-0.001356,0.009064,0.104070,0.104079
1567333275.084000,-0.104060,0.136720,-0.361128,0.064594,-0.010170,-0.128243,0.000812,0.008611,0.100107,0.100110
1567333275.117000,0.029917,-0.119270,-0.121960,0.063368,-0.009820,-0.136184,0.002931,0.008266,0.095783,0.095828
1567333275.150000,-0.068132,0.158318,-0.375774,0.062735,-0.009114,-0.144370,0.005019,0.007941,0.091193,0.091331
1567333275.183000,-0.034673,0.124936,-0.210749,0.061036,-0.004377,-0.154024,0.007068,0.007706,0.086310,0.086599
1567333275.216000,0.044387,-0.164599,-0.098387,0.061195,-0.004969,-0.159103,0.009093,0.007541,0.081184,0.081692
1567333275.249000,-0.142314,0.270968,-0.409577,0.059579,-0.003151,-0.167465,0.011093,0.007398,0.075837,0.076644
1567333275.282000,0.123366,-0.236278,0.049642,0.059266,-0.002515,-0.173387,0.013062,0.007297,0.070255,0.071459
1567333275.315000,-0.072847,-0.013618,-0.165838,0.060099,-0.006575,-0.175291,0.015040,0.007140,0.064544,0.066273
1567333275.348000,0.049166,-0.272073,0.082927,0.059709,-0.011225,-0.176648,0.017026,0.006841,0.058779,0.061195
1567333275.381000,-0.079970,-0.011171,-0.194730,0.059202,-0.015835,-0.178484,0.018997,0.006390,0.052962,0.056266
1567333275.414000,0.015760,-0.058983,-0.075219,0.058144,-0.016929,-0.182933,0.020942,0.005847,0.047041,0.051492
1567333275.447000,0.121002,-0.180937,-0.020334,0.060402,-0.020823,-0.184507,0.022908,0.005222,0.041021,0.046984
1567333275.480000,-0.134935,0.192344,-0.362619,0.060174,-0.020571,-0.190826,0.024907,0.004539,0.034870,0.042852
1567333275.513000,-0.122955,-0.123491,-0.032561,0.055921,-0.019371,-0.197350,0.026833,0.003881,0.028507,0.039150
1567333275.546000,0.508707,-0.140225,-0.008764,0.062289,-0.023658,-0.198038,0.028795,0.003173,0.022025,0.036253
1567333275.579000,-0.178037,0.158912,-0.214738,0.067748,-0.023286,-0.201735,0.030952,0.002402,0.015470,0.034603
1567333275.612000,-0.051125,-0.154477,0.127383,0.063970,-0.023148,-0.203188,0.033137,0.001641,0.008830,0.034293
1567333275.645000,-0.091809,0.254685,-0.260404,0.061615,-0.021431,-0.205398,0.035222,0.000911,0.002129,0.035286
1567333275.678000,-0.151616,0.161451,-0.128929,0.057602,-0.014501,-0.211840,0.037202,0.000325,-0.004716,0.037499
1567333275.711000,-0.175532,0.070569,-0.078848,0.052208,-0.010609,-0.215289,0.039027,-0.000081,-0.011724,0.040750
1567333275.744000,-0.082260,0.053823,-0.019156,0.047958,-0.008493,-0.216930,0.040694,-0.000387,-0.018818,0.044834
1567333275.777000,0.039844,-0.223782,0.188913,0.047262,-0.011235,-0.214156,0.042280,-0.000702,-0.025893,0.049579
1567333275.810000,-0.158731,0.180664,-0.112668,0.045304,-0.011883,-0.212927,0.043822,-0.001072,-0.032904,0.054800
1567333275.843000,-0.058302,0.058687,0.059413,0.041727,-0.007871,-0.213838,0.045274,-0.001385,-0.039910,0.060354
1567333275.876000,-0.137237,-0.058586,0.054585,0.038504,-0.007807,-0.211992,0.046614,-0.001630,-0.046903,0.066127
1567333275.909000,-0.237748,0.206992,-0.060468,0.032321,-0.005297,-0.212127,0.047800,-0.001831,-0.053868,0.072018
1567333275.942000,-0.098880,0.013224,0.229006,0.026769,-0.001602,-0.209386,0.048792,-0.001929,-0.060791,0.077950
1567333275.975000,-0.177916,0.013234,0.195354,0.022205,-0.001104,-0.202427,0.049619,-0.001957,-0.067556,0.083820
1567333276.008000,-0.106127,0.123272,0.147387,0.017521,0.001209,-0.196817,0.050293,-0.001937,-0.074115,0.089568
1567333276.041000,0.006359,-0.159056,0.331546,0.015877,0.000679,-0.188962,0.050863,-0.001887,-0.080453,0.095183
1567333276.074000,-0.118085,-0.068144,0.360175,0.014036,-0.003010,-0.177598,0.051377,-0.001905,-0.086476,0.100587
1567333276.107000,-0.149171,-0.039409,0.285837,0.009628,-0.004725,-0.166991,0.051788,-0.002012,-0.092138,0.105695
1567333276.140000,-0.199381,0.099355,0.249847,0.003877,-0.003677,-0.158206,0.052032,-0.002129,-0.097482,0.110499
1567333276.173000,-0.115632,-0.132672,0.441180,-0.001320,-0.004168,-0.146860,0.052096,-0.002235,-0.102495,0.114975
1567333276.206000,-0.110828,-0.046573,0.319095,-0.005057,-0.007068,-0.134373,0.052013,-0.002397,-0.107117,0.119078
1567333276.239000,-0.149175,0.096991,0.079727,-0.009348,-0.006179,-0.127852,0.051799,-0.002591,-0.111428,0.122879
1567333276.272000,-0.034342,-0.178191,0.357174,-0.012377,-0.007462,-0.120704,0.051464,-0.002791,-0.115514,0.126460
1567333276.305000,-0.237736,0.113744,0.165671,-0.016869,-0.008469,-0.112140,0.051005,-0.003027,-0.119344,0.129786
1567333276.338000,-0.163505,0.041948,0.235029,-0.023492,-0.005845,-0.105592,0.050364,-0.003237,-0.122926,0.132843
1567333276.371000,-0.053481,-0.147137,0.364213,-0.027077,-0.007526,-0.095770,0.049554,-0.003429,-0.126240,0.135618
1567333276.404000,-0.053487,-0.147151,0.364149,-0.028847,-0.012327,-0.083818,0.048657,-0.003728,-0.129197,0.138056
1567333276.437000,-0.220992,0.065833,0.196593,-0.033381,-0.013616,-0.074633,0.047656,-0.004127,-0.131808,0.140158
1567333276.470000,-0.182657,0.027471,0.296959,-0.040048,-0.012023,-0.066557,0.046471,-0.004520,-0.134135,0.141957
1567333276.503000,-0.015168,-0.025112,0.385464,-0.043320,-0.011932,-0.055366,0.045122,-0.004885,-0.136147,0.143430
1567333276.536000,-0.120501,0.154328,0.201154,-0.045568,-0.009749,-0.045755,0.043683,-0.005211,-0.137818,0.144575
1567333276.569000,-0.041568,-0.015644,0.344684,-0.048252,-0.007410,-0.036819,0.042162,-0.005462,-0.139185,0.145431
1567333276.602000,-0.055896,0.048957,0.213045,-0.049872,-0.006810,-0.027686,0.040571,-0.005664,-0.140256,0.146006
1567333276.635000,-0.096605,0.120715,0.138878,-0.052400,-0.003962,-0.021949,0.038912,-0.005809,-0.141084,0.146352
1567333276.668000,-0.043955,-0.006113,0.406871,-0.054733,-0.002022,-0.013013,0.037172,-0.005873,-0.141672,0.146468
1567333276.701000,-0.108593,0.180478,0.327909,-0.057265,0.000902,-0.000959,0.035353,-0.005858,-0.141916,0.146253
1567333276.734000,0.061246,-0.101886,0.447537,-0.058063,0.002246,0.011767,0.033479,-0.005771,-0.141754,0.145653
1567333276.767000,-0.036833,0.180414,0.246493,-0.057677,0.003588,0.023151,0.031598,-0.005639,-0.141195,0.144687
1567333276.800000,-0.075092,-0.099600,0.354167,-0.059543,0.004966,0.032994,0.029693,-0.005462,-0.140288,0.143396
1567333276.833000,-0.055981,-0.027851,0.382903,-0.061726,0.002908,0.045089,0.027721,-0.005296,-0.139022,0.141759
1567333276.866000,-0.096692,0.103716,0.270428,-0.064267,0.004203,0.055803,0.025671,-0.005142,-0.137381,0.139759
1567333276.899000,-0.012956,-0.118835,0.521687,-0.066099,0.003996,0.068808,0.023549,-0.004969,-0.135351,0.137384
1567333276.932000,-0.022579,-0.023163,0.425991,-0.066710,0.001695,0.084381,0.021386,-0.004838,-0.132851,0.134561
1567333276.965000,0.010948,0.079667,0.205854,-0.066928,0.002668,0.094745,0.019210,-0.004728,-0.129925,0.131338
1567333276.998000,0.094684,-0.166818,0.339937,-0.065213,0.001270,0.103690,0.017058,-0.004624,-0.126683,0.127826
1567333277.031000,0.032499,0.029368,0.165214,-0.063143,-0.000959,0.111967,0.014968,-0.004581,-0.123158,0.124064
1567333277.064000,-0.053713,-0.119053,0.414143,-0.063523,-0.002400,0.121469,0.012907,-0.004597,-0.119341,0.120037
1567333277.097000,-0.039308,0.146464,0.215599,-0.065090,-0.001910,0.131805,0.010812,-0.004629,-0.115199,0.115705
1567333277.130000,0.013246,0.017261,0.289781,-0.065554,0.000828,0.140091,0.008684,-0.004607,-0.110751,0.111091
1567333277.163000,0.020493,0.148816,0.074476,-0.065032,0.003603,0.146051,0.006556,-0.004495,-0.106069,0.106272
1567333277.196000,-0.125536,0.163081,0.041088,-0.066801,0.008784,0.147909,0.004408,-0.004250,-0.101260,0.101356
1567333277.229000,0.020477,-0.133623,0.244535,-0.068573,0.009304,0.152576,0.002200,-0.003912,-0.096345,0.096370
1567333277.262000,-0.029838,0.060102,0.225374,-0.068766,0.008124,0.160286,-0.000041,-0.003584,-0.091226,0.091226
1567333277.295000,-0.106433,0.072010,0.196802,-0.071056,0.010336,0.167211,-0.002323,-0.003239,-0.085868,0.085899
1567333277.328000,0.084988,-0.141048,0.290131,-0.071452,0.009227,0.175208,-0.004650,-0.002876,-0.080264,0.080398
1567333277.361000,0.010846,0.162802,0.055724,-0.069914,0.009616,0.180879,-0.006959,-0.002525,-0.074435,0.074760
1567333277.394000,0.046737,0.074188,0.070115,-0.069009,0.013556,0.182923,-0.009228,-0.002102,-0.068481,0.069100
1567333277.427000,-0.068100,0.133948,-0.001594,-0.069408,0.017018,0.184024,-0.011490,-0.001557,-0.062475,0.063522
1567333277.460000,0.082629,-0.102945,0.288075,-0.069215,0.017557,0.188724,-0.013756,-0.000945,-0.056374,0.058028
1567333277.493000,0.082632,0.011828,0.158904,-0.066538,0.016080,0.196076,-0.015976,-0.000350,-0.050074,0.052561
1567333277.526000,0.123333,-0.019324,0.173402,-0.063189,0.015981,0.201539,-0.018097,0.000220,-0.043564,0.047173
1567333277.559000,0.187965,-0.146190,0.209379,-0.058105,0.013275,0.207837,-0.020079,0.000743,-0.036860,0.041975
1567333277.592000,0.034793,0.126466,-0.092089,-0.054482,0.012973,0.209759,-0.021920,0.001217,-0.030021,0.037172
1567333277.625000,-0.048947,0.023527,0.142476,-0.054769,0.015470,0.210579,-0.023706,0.001727,-0.023137,0.033125
1567333277.658000,-0.010690,-0.043522,0.207191,-0.055808,0.015162,0.216341,-0.025515,0.002272,-0.016144,0.030193
1567333277.691000,-0.039312,-0.424090,0.015856,-0.056689,0.007467,0.220017,-0.027357,0.002686,-0.008995,0.028798
1567333277.724000,0.120944,-0.065238,0.126075,-0.055399,-0.000588,0.222358,-0.029194,0.002839,-0.001747,0.029246
1567333277.757000,0.147342,-0.089239,0.114203,-0.051030,-0.003118,0.226324,-0.030938,0.002818,0.005606,0.031442
1567333277.790000,0.159325,-0.192184,0.068791,-0.046029,-0.007744,0.229349,-0.032529,0.002679,0.013074,0.035058
1567333277.823000,0.006167,-0.055847,-0.079491,-0.043358,-0.011820,0.229181,-0.033994,0.002395,0.020590,0.039744
1567333277.856000,-0.060788,0.078036,-0.031543,-0.044320,-0.011438,0.227360,-0.035433,0.002051,0.028074,0.045207
1567333277.889000,0.109090,-0.099050,-0.019488,-0.043585,-0.011770,0.226533,-0.036877,0.001707,0.035515,0.051198
1567333277.922000,0.130693,0.147314,-0.206018,-0.039690,-0.010960,0.222830,-0.038245,0.001371,0.042882,0.057460
1567333277.955000,0.075709,-0.017908,-0.103056,-0.036347,-0.008812,0.217752,-0.039496,0.001083,0.050105,0.063800
1567333277.988000,0.035045,0.010747,-0.122090,-0.034583,-0.008918,0.214061,-0.040664,0.000829,0.057185,0.070169
1567333278.021000,0.047046,0.063329,-0.210557,-0.033292,-0.007685,0.208599,-0.041783,0.000593,0.064114,0.076528
